Corkat quo Sihar,-1,0,Talk-to ,1304,3806,0,
King Lathas,1143,0,Talk-to ,2577,3292,1,
Paladin,3104,62,Attack Pickpocket ,2579,3286,1,
Paladin,3104,62,Attack Pickpocket ,2579,3307,1,
Paladin,3104,62,Attack Pickpocket ,2583,3308,1,
Paladin,3104,62,Attack Pickpocket ,2585,3290,1,
Paladin,3104,62,Attack Pickpocket ,2583,3305,1,
Paladin,3104,62,Attack Pickpocket ,2586,3290,1,
Paladin,3104,62,Attack Pickpocket ,2586,3289,1,
Paladin,3104,62,Attack Pickpocket ,2586,3304,1,
Paladin,3104,62,Attack Pickpocket ,2585,3289,1,
Archer,3112,37,Attack ,2572,3291,2,
Archer,3112,37,Attack ,2576,3301,2,
Archer,3112,37,Attack ,2582,3284,2,
Archer,3112,37,Attack ,2581,3309,2,
Archer,3112,37,Attack ,2588,3290,2,
Archer,3112,37,Attack ,2588,3303,2,
Paladin,3104,62,Attack Pickpocket ,2586,3301,1,
Parroty Pete,4769,0,Talk-to ,2611,3285,0,
Parrots,4768,0,,2612,3287,0,
Aemad,1177,0,Talk-to Trade ,2612,3295,0,
Parrots,4768,0,,2613,3287,0,
Doctor Orbon,3984,0,Talk-to ,2613,3309,0,
Kortan,1178,0,Talk-to Trade ,2613,3295,0,
Wolf,106,64,Attack ,2615,3283,0,
Councillor Halgrive,3983,0,Talk-to ,2617,3299,0,
Monkey,5279,3,Talk-to ,2605,3281,0,
Priest,3244,0,,2618,3306,0,
Wolf,106,64,Attack ,2617,3281,0,
Monkey,2848,3,Attack ,2606,3280,0,
Monkey,2848,3,Attack ,2605,3280,0,
Monkey minder,5235,0,Talk-to ,2595,3279,0,
Monkey,5279,3,Talk-to ,2606,3279,0,
Monkey,5279,3,Talk-to ,2599,3278,0,
Monkey,5279,3,Talk-to ,2601,3278,0,
Monkey,5279,3,Talk-to ,2606,3278,0,
Monkey,2848,3,Attack ,2598,3277,0,
Monkey,5279,3,Talk-to ,2605,3277,0,
Monkey,2848,3,Attack ,2604,3276,0,
Monkey minder,5235,0,Talk-to ,2609,3276,0,
Snake,2845,5,Attack ,2611,3276,0,
Snake,2845,5,Attack ,2616,3276,0,
Monkey,2848,3,Attack ,2600,3275,0,
Snake,2845,5,Attack ,2611,3275,0,
Snake,2845,5,Attack ,2610,3275,0,
Snake,2845,5,Attack ,2616,3275,0,
Monkey,5279,3,Talk-to ,2599,3274,0,
Monkey minder,5235,0,Talk-to ,2601,3274,0,
Pit Scorpion,3026,28,Attack ,2606,3271,0,
Pit Scorpion,3026,28,Attack ,2605,3271,0,
Zoo keeper,3113,0,Talk-to ,2610,3271,0,
Penguin,2063,2,Attack ,2593,3269,0,
Penguin,845,0,Talk-to ,2596,3270,0,
Scorpion,3024,14,Attack ,2602,3270,0,
Pit Scorpion,3026,28,Attack ,2607,3269,0,
Zoo keeper,3113,0,Talk-to ,2620,3275,0,
Penguin,2063,2,Attack ,2595,3267,0,
Penguin,2063,2,Attack ,2594,3268,0,
Pit Scorpion,3026,28,Attack ,2602,3267,0,
Scorpion,3024,14,Attack ,2601,3268,0,
Scorpion,3024,14,Attack ,2607,3267,0,
Jogre,2094,53,Attack ,2622,3272,0,
Cyclops,2097,56,Attack ,2622,3278,0,
Probita,5906,0,Talk-to Check ,2621,3293,0,
Larry,827,0,Talk-to Tuxedo-time ,2597,3266,0,
Camel,2835,0,Talk-to ,2615,3266,0,
Camel,2835,0,Talk-to ,2617,3266,0,
Camel,2835,0,Talk-to ,2618,3264,0,
Grizzly bear,2838,21,Attack ,2628,3276,0,
Unicorn,2837,15,Attack ,2630,3264,0,
Grizzly bear,2838,21,Attack ,2632,3274,0,
Unicorn,2837,15,Attack ,2636,3265,0,
Hero,3106,69,Attack Pickpocket ,2630,3288,0,
Warrior woman,3100,24,Attack Pickpocket ,2627,3296,0,
Woman,3110,2,Talk-to Attack Pickpocket ,2615,3315,0,
Guard dog,114,44,Attack ,2624,3318,0,
Man,3109,2,Talk-to Attack Pickpocket ,2613,3318,0,
Warrior woman,3100,24,Attack Pickpocket ,2633,3301,0,
Horacio,5315,0,Talk-to ,2636,3310,0,
Estate agent,5419,0,Talk-to ,2635,3294,0,
RPDT employee,5313,0,Talk-to ,2640,3281,0,
Guard,3245,20,Attack Pickpocket ,2649,3305,0,
Hero,3106,69,Attack Pickpocket ,2650,3304,0,
RPDT employee,5313,0,Talk-to ,2646,3273,0,
RPDT employee,5313,0,Talk-to ,2644,3272,0,
Zenesha,1176,0,Talk-to Trade ,2653,3293,0,
Knight of Ardougne,3108,46,Attack Pickpocket ,2656,3293,0,
Banker,395,0,Talk-to Bank ,2657,3280,0,
Banker,394,0,Talk-to Bank ,2657,3283,0,
Banker,394,0,Talk-to Bank ,2657,3286,0,
Captain Barnaby,3650,0,Talk-to Pay-fare ,2674,3276,0,
Knight of Ardougne,3108,46,Attack Pickpocket ,2675,3293,0,
Spice seller,1041,0,Talk-to Trade ,2657,3294,0,
Fur trader,1042,0,Talk-to Trade ,2665,3294,0,
Guard,3245,20,Attack Pickpocket ,2663,3298,0,
Guard,3245,20,Attack Pickpocket ,2668,3299,0,
Silk merchant,1043,0,Talk-to ,2656,3301,0,
Gem merchant,1039,0,Talk-to Trade ,2669,3303,0,
Paladin,3105,62,Attack Pickpocket ,2659,3305,0,
Guard,3245,20,Attack Pickpocket ,2662,3306,0,
Guard,3245,20,Attack Pickpocket ,2665,3308,0,
Town crier,279,0,Talk-to ,2666,3310,0,
Baker,1040,0,Talk-to Trade ,2669,3310,0,
Guard,3245,20,Attack Pickpocket ,2657,3311,0,
Baker,1040,0,Talk-to Trade ,2653,3312,0,
Paladin,3105,62,Attack Pickpocket ,2649,3316,0,
Silver merchant,1038,0,Talk-to Trade ,2658,3316,0,
Hero,3106,69,Attack Pickpocket ,2668,3318,0,
Knight of Ardougne,3108,46,Attack Pickpocket ,2653,3320,0,
Guard,3245,20,Attack Pickpocket ,2661,3320,0,
Knight of Ardougne,3108,46,Attack Pickpocket ,2657,3320,0,
Guard dog,114,44,Attack ,2646,3324,0,
Butler,228,0,Talk-to ,2669,3328,0,
Guard dog,114,44,Attack ,2641,3314,0,
Warrior woman,3100,24,Attack Pickpocket ,2658,3329,0,
Cook,226,0,Talk-to ,2665,3329,0,
Chief servant,5417,0,Talk-to ,2663,3331,0,
Maid,224,0,Talk-to ,2666,3331,0,
Demon butler,230,0,Talk-to ,2664,3332,0,
Rick,222,0,Talk-to ,2665,3333,0,
Wizard Cromperty,5314,0,Talk-to Teleport ,2686,3324,0,
Grizzly bear,2838,21,Attack ,2690,3321,0,
Grizzly bear,2838,21,Attack ,2688,3337,0,
Grizzly bear,2838,21,Attack ,2687,3339,0,
Grizzly bear,2838,21,Attack ,2691,3339,0,
Cow,2805,2,Attack ,2663,3341,0,
Cow,2805,2,Attack ,2671,3342,0,
Guard,3245,20,Attack Pickpocket ,2638,3338,0,
Guard,3245,20,Attack Pickpocket ,2636,3335,0,
Cow,2805,2,Attack ,2657,3343,0,
Guard,3245,20,Attack Pickpocket ,2634,3338,0,
Cow,2805,2,Attack ,2659,3344,0,
Guard dog,114,44,Attack ,2626,3328,0,
Farmer,3086,7,Attack Pickpocket ,2646,3348,0,
Banker,395,0,Talk-to Bank ,2619,3330,0,
Sick-looking sheep (1),6179,0,Prod ,2617,3345,0,
Banker,395,0,Talk-to Bank ,2616,3330,0,
Banker,394,0,Talk-to Bank ,2614,3330,0,
Sick-looking sheep (1),6179,0,Prod ,2612,3346,0,
Sick-looking sheep (1),6179,0,Prod ,2612,3343,0,
Jerico,1145,0,Talk-to ,2611,3324,0,
Sick-looking sheep (2),6180,0,Prod ,2621,3365,0,
Sick-looking sheep (2),6180,0,Prod ,2623,3367,0,
Sick-looking sheep (2),6180,0,Prod ,2619,3369,0,
Goblin,5204,2,Attack ,2621,3385,0,
Goblin,5205,2,Attack ,2618,3385,0,
Farmer Brumty,3985,0,Talk-to ,2592,3359,0,
Warrior woman,3100,24,Attack Pickpocket ,2576,3382,0,
Warrior woman,3100,24,Attack Pickpocket ,2570,3380,0,
Fishing spot,1509,0,Lure Bait ,2568,3365,0,
Fishing spot,1509,0,Lure Bait ,2566,3370,0,
Warrior woman,3100,24,Attack Pickpocket ,2568,3386,0,
Chaos druid,2878,13,Attack ,2564,3357,0,
Sick-looking sheep (3),6181,0,Prod ,2563,3389,0,
Sick-looking sheep (3),6181,0,Prod ,2563,3388,0,
Goblin,5206,2,Attack ,2573,3391,0,
Sick-looking sheep (3),6181,0,Prod ,2562,3391,0,
Warrior woman,3100,24,Attack Pickpocket ,2569,3390,0,
Goblin,5197,2,Attack ,2556,3392,0,
Goblin,5207,2,Attack ,2576,3399,0,
Moss giant,2092,42,Attack ,2556,3401,0,
Goblin,5196,2,Attack ,2575,3402,0,
Goblin,5195,2,Attack ,2581,3403,0,
Goblin,5204,2,Attack ,2577,3405,0,
Moss giant,2093,42,Attack ,2557,3407,0,
Moss giant,2091,42,Attack ,2555,3411,0,
Goblin,5208,2,Attack ,2570,3411,0,
Goblin,5208,2,Attack ,2569,3411,0,
Goblin,5201,2,Attack ,2575,3410,0,
Goblin,5205,2,Attack ,2569,3412,0,
Goblin,5203,2,Attack ,2583,3411,0,
Goblin,5196,2,Attack ,2563,3416,0,
Banker,394,0,Talk-to Bank ,2584,3418,0,
Banker,394,0,Talk-to Bank ,2584,3419,0,
Rat,2854,1,Attack ,2585,3414,0,
Goblin,5205,2,Attack ,2575,3423,0,
Goblin,5202,2,Attack ,2586,3408,0,
Banker,395,0,Talk-to Bank ,2584,3421,0,
Banker,394,0,Talk-to Bank ,2584,3422,0,
Goblin,5200,2,Attack ,2568,3427,0,
Goblin,5207,2,Attack ,2585,3430,0,
Goblin,5207,2,Attack ,2562,3435,0,
Goblin,5204,2,Attack ,2582,3437,0,
Duck,1839,1,Attack ,2591,3434,0,
Duck,1839,1,Attack ,2591,3434,0,
Duck,1838,1,Attack ,2594,3428,0,
Duck,1839,1,Attack ,2594,3439,0,
Ducklings,2002,0,,2595,3425,0,
Duck,1839,1,Attack ,2595,3424,0,
Duck,1838,1,Attack ,2595,3423,0,
Duck,1838,1,Attack ,2596,3431,0,
Duck,1838,1,Attack ,2598,3440,0,
Duck,1838,1,Attack ,2598,3418,0,
Fishing spot,1510,0,Cage Harpoon ,2599,3419,0,
Fishing spot,1510,0,Cage Harpoon ,2601,3422,0,
Fishing spot,1511,0,Net Harpoon ,2602,3414,0,
Fishing spot,1510,0,Cage Harpoon ,2602,3412,0,
Duck,1839,1,Attack ,2602,3422,0,
Fishing spot,1511,0,Net Harpoon ,2602,3415,0,
Fishing spot,1510,0,Cage Harpoon ,2602,3411,0,
Duck,1839,1,Attack ,2602,3427,0,
Man,3078,2,Talk-to Attack Pickpocket ,2601,3421,0,
Fishing spot,1511,0,Net Harpoon ,2603,3417,0,
Duck,1839,1,Attack ,2603,3440,0,
Fishing spot,1510,0,Cage Harpoon ,2605,3421,0,
Fishing spot,1510,0,Cage Harpoon ,2604,3426,0,
Fishing spot,1511,0,Net Harpoon ,2605,3420,0,
Fishing spot,1510,0,Cage Harpoon ,2605,3424,0,
Fishing spot,1510,0,Cage Harpoon ,2604,3417,0,
Duck,1838,1,Attack ,2603,3440,0,
Duck,1839,1,Attack ,2606,3438,0,
Fishing spot,1511,0,Net Harpoon ,2607,3410,0,
Duck,1839,1,Attack ,2606,3420,0,
Fishing spot,1510,0,Cage Harpoon ,2608,3416,0,
Duck,1838,1,Attack ,2608,3417,0,
Duck,1839,1,Attack ,2604,3440,0,
Duck,1839,1,Attack ,2608,3437,0,
Duck,1839,1,Attack ,2604,3440,0,
Duck,1839,1,Attack ,2608,3439,0,
Duck,1839,1,Attack ,2609,3439,0,
Duck,1838,1,Attack ,2609,3438,0,
Duck,1839,1,Attack ,2609,3434,0,
Duck,1839,1,Attack ,2609,3422,0,
Duck,1838,1,Attack ,2609,3439,0,
Duck,1838,1,Attack ,2609,3423,0,
Goblin,5197,2,Attack ,2576,3434,0,
Duck,1839,1,Attack ,2599,3440,0,
Duck,1838,1,Attack ,2594,3444,0,
Goblin,5206,2,Attack ,2566,3435,0,
Goblin,5199,2,Attack ,2566,3441,0,
Duck,1839,1,Attack ,2585,3454,0,
Duck,1838,1,Attack ,2584,3455,0,
Ducklings,2002,0,,2586,3455,0,
Duck,1839,1,Attack ,2587,3455,0,
Duck,1839,1,Attack ,2591,3443,0,
Duck,1839,1,Attack ,2591,3452,0,
Goblin,5195,2,Attack ,2572,3455,0,
Duck,1839,1,Attack ,2589,3455,0,
Duck,1839,1,Attack ,2591,3448,0,
Duck,1838,1,Attack ,2591,3434,0,
Duck,1839,1,Attack ,2591,3454,0,
Butterfly,234,0,,2561,3449,0,
Duck,1839,1,Attack ,2591,3433,0,
Duck,1839,1,Attack ,2591,3446,0,
Ducklings,2002,0,,2591,3455,0,
Goblin,5192,2,Attack ,2558,3452,0,
Guard,5187,10,Talk-to Attack ,2558,3454,0,
Guard,5186,10,Talk-to Attack ,2575,3456,0,
Captain Lawgof,5191,0,Talk-to ,2567,3460,0,
Guard,5188,10,Talk-to Attack ,2556,3466,0,
Giant bat,2834,27,Attack ,2577,3478,0,
Giant bat,2834,27,Attack ,2587,3468,0,
Giant bat,2834,27,Attack ,2576,3480,0,
Giant bat,2834,27,Attack ,2580,3481,0,
Stankers,3364,0,Talk-to ,2573,3488,0,
Giant bat,2834,27,Attack ,2589,3474,0,
Giant bat,2834,27,Attack ,2596,3488,0,
Giant bat,2834,27,Attack ,2595,3474,0,
Rat,2854,1,Attack ,2603,3492,0,
Rat,2854,1,Attack ,2606,3473,0,
Galahad,4064,0,Talk-to ,2612,3474,0,
Guard,5189,10,Talk-to Attack ,2554,3477,0,
Almera,4181,0,Talk-to ,2522,3500,0,
Fishing spot,1542,0,Use-rod ,2520,3518,0,
Fishing spot,1542,0,Use-rod ,2500,3507,0,
Fishing spot,1542,0,Use-rod ,2500,3506,0,
Butterfly,236,0,,2484,3505,0,
Fishing spot,1542,0,Use-rod ,2506,3493,0,
Fishing spot,1542,0,Use-rod ,2506,3493,0,
Otto Godblessed,2914,0,Talk-to ,2501,3487,0,
Hudon,4182,0,Talk-to ,2511,3484,0,
Gnome,6095,1,Talk-to Attack Pickpocket ,2493,3473,0,
Gnome,6095,1,Talk-to Attack Pickpocket ,2489,3467,0,
Gnome woman,6087,1,Talk-to Attack Pickpocket ,2485,3467,0,
Fishing spot,1544,0,Net Bait ,2498,3547,0,
Fishing spot,1544,0,Net Bait ,2498,3547,0,
Fishing spot,1544,0,Net Bait ,2511,3562,0,
Private Pendron,1659,0,Talk-to ,2523,3566,0,
Captain Cain,1657,0,Talk-to Tutorial ,2535,3568,0,
Private Pierreb,1660,0,Talk-to ,2517,3569,0,
Private Paldon,1661,0,Talk-to ,2526,3572,0,
Gunnjorn,2153,0,Talk-to ,2539,3550,0,
Commander Connad,1656,0,Talk-to Get-rewards ,2537,3577,0,
Barbarian,3062,17,Talk-to Attack ,2533,3584,0,
Barbarian guard,5227,0,Talk-to ,2545,3566,0,
Barbarian guard,5227,0,Talk-to ,2545,3570,0,
Kharid Scorpion,5229,0,Pick-up ,2553,3572,0,
Chicken,2693,1,Attack ,2552,3565,0,
Barbarian,3056,10,Talk-to Attack ,2555,3564,0,
Barbarian,3057,17,Talk-to Attack ,2550,3564,0,
Barbarian,3059,10,Talk-to Attack ,2546,3563,0,
Barbarian,3069,17,Talk-to Attack ,2550,3564,0,
Chicken,2693,1,Attack ,2555,3562,0,
Barbarian,3055,17,Talk-to Attack ,2554,3561,0,
Chicken,2692,1,Attack ,2554,3560,0,
Barbarian,3071,10,Talk-to Attack ,2546,3557,0,
Bee keeper,6747,0,Talk-to Dismiss ,2499,3506,0,
Rasolo,679,0,Talk-to Trade ,2535,3431,0,
Hadley,4179,0,Talk-to ,2518,3427,0,
Fishing spot,1508,0,Lure Bait ,2527,3412,0,
Gerald,4180,0,Talk-to ,2530,3414,0,
Fishing spot,1508,0,Lure Bait ,2530,3412,0,
Fishing spot,1508,0,Lure Bait ,2532,3411,0,
Fishing spot,1508,0,Lure Bait ,2535,3408,0,
Moss giant,2090,42,Attack ,2548,3409,0,
Fishing spot,1508,0,Lure Bait ,2537,3406,0,
Fishing spot,1508,0,Lure Bait ,2534,3403,0,
Shop keeper,1030,0,Talk-to Trade ,2514,3385,0,
Guard,1111,0,Talk-to ,2512,3384,0,
Guard,1111,0,Talk-to ,2521,3384,0,
Guard,1111,0,Talk-to ,2525,3383,0,
Guard,1111,0,Talk-to ,2509,3379,0,
Guard,1113,0,Talk-to ,2527,3379,0,
Guard,1113,0,Talk-to ,2510,3377,0,
Ogre,1153,63,Attack ,2525,3376,0,
Ogre,1153,63,Attack ,2528,3376,0,
Ogre,1153,63,Attack ,2532,3376,0,
Ogre,1153,63,Attack ,2528,3375,0,
Ogre,1153,63,Attack ,2530,3374,0,
Butterfly,234,0,,2494,3377,0,
Guard,1113,0,Talk-to ,2508,3374,0,
Butterfly,238,0,,2488,3399,0,
Guard,1113,0,Talk-to ,2514,3366,0,
Butterfly,234,0,,2486,3378,0,
Guard,1111,0,Talk-to ,2515,3355,0,
Guard,1111,0,Talk-to ,2520,3357,0,
Guard,1112,0,Talk-to ,2520,3365,0,
Guard,1112,0,Talk-to ,2524,3369,0,
Guard,1111,0,Talk-to ,2525,3362,0,
Ogre,1153,63,Attack ,2523,3373,0,
Guard,1112,0,Talk-to ,2530,3368,0,
Ogre,1153,63,Attack ,2532,3376,0,
Ogre,1153,63,Attack ,2523,3376,0,
Butterfly,234,0,,2481,3373,0,
Rat,2854,1,Attack ,2488,3334,0,
Rat,2854,1,Attack ,2498,3333,0,
Rat,2854,1,Attack ,2493,3332,0,
Woman,1142,14,Talk-to Attack ,2472,3328,0,
Rat,2854,1,Attack ,2465,3334,0,
Rat,2854,1,Attack ,2467,3326,0,
Rat,2854,1,Attack ,2477,3326,0,
Hobgoblin,3050,42,Attack ,2453,3328,0,
Hobgoblin,3050,42,Attack ,2450,3330,0,
Rat,2854,1,Attack ,2477,3324,0,
Child,1132,0,Talk-to ,2472,3323,0,
Rat,2854,1,Attack ,2476,3322,0,
Rat,2854,1,Attack ,2472,3321,0,
Hobgoblin,3050,42,Attack ,2445,3330,0,
Rat,2854,1,Attack ,2459,3319,0,
Rat,2854,1,Attack ,2469,3319,0,
Wolf,106,64,Attack ,2444,3331,0,
Woman,1140,12,Talk-to Attack ,2458,3318,0,
Child,1132,0,Talk-to ,2469,3318,0,
Rat,2854,1,Attack ,2471,3317,0,
Koftik,4528,0,Talk-to ,2435,3316,0,
Koftik,4528,0,Talk-to ,2452,9716,0,
Wolf,106,64,Attack ,2436,3336,0,
Wolf,106,64,Attack ,2437,3340,0,
Wolf,106,64,Attack ,2438,3336,0,
Wolf,106,64,Attack ,2440,3334,0,
Jorral,3490,0,Talk-to ,2437,3347,0,
Hobgoblin,3049,28,Attack ,2438,3350,0,
Hobgoblin,3050,42,Attack ,2444,3356,0,
Hobgoblin,3050,42,Attack ,2447,3356,0,
Hobgoblin,3050,42,Attack ,2445,3362,0,
Mounted terrorbird gnome,2067,31,Attack ,2451,3363,0,
Hobgoblin,3049,28,Attack ,2442,3364,0,
Gnome,6096,1,Talk-to Attack Pickpocket ,2401,3359,0,
Gnome,6094,1,Talk-to Attack Pickpocket ,2395,3352,0,
Gnome,6095,1,Talk-to Attack Pickpocket ,2396,3353,0,
Grizzly bear,2838,21,Attack ,2398,3366,0,
Wolf,106,64,Attack ,2391,3343,0,
Goblin,3045,5,Attack ,2388,3340,0,
Giant spider,3017,2,Attack ,2388,3360,0,
Giant spider,3017,2,Attack ,2382,3364,0,
Wolf,106,64,Attack ,2378,3346,0,
Giant spider,3017,2,Attack ,2374,3372,0,
Grizzly bear,2838,21,Attack ,2387,3376,0,
Giant spider,3017,2,Attack ,2366,3380,0,
Giant spider,3017,2,Attack ,2375,3380,0,
Giant spider,3017,2,Attack ,2384,3379,0,
Hill Giant,2102,28,Attack ,2374,3394,0,
Hill Giant,2101,28,Attack ,2373,3396,0,
Hill Giant,2103,28,Attack ,2366,3397,0,
Hill Giant,2099,28,Attack ,2369,3401,0,
Hill Giant,2100,28,Attack ,2371,3404,0,
Hill Giant,2098,28,Attack ,2368,3404,0,
Butterfly,235,0,,2375,3414,0,
Fishing spot,1506,0,Lure Bait ,2382,3414,0,
Fishing spot,1506,0,Lure Bait ,2382,3416,0,
Butterfly,235,0,,2378,3423,0,
Terrorbird,2066,28,Attack ,2377,3424,0,
Gnome,6096,1,Talk-to Attack Pickpocket ,2376,3425,0,
Gnome,6095,1,Talk-to Attack Pickpocket ,2383,3421,0,
Fishing spot,1506,0,Lure Bait ,2385,3423,0,
Mounted terrorbird gnome,2067,31,Attack ,2385,3427,0,
Fishing spot,1506,0,Lure Bait ,2388,3425,0,
Terrorbird,2064,28,Attack ,2372,3429,0,
Terrorbird,2065,28,Attack ,2375,3431,0,
Terrorbird,2064,28,Attack ,2376,3432,0,
Terrorbird,2064,28,Attack ,2374,3433,0,
Meegle,2571,0,Talk-to ,2381,3435,0,
Terrorbird,2064,28,Attack ,2382,3436,0,
Gnome,6095,1,Talk-to Attack Pickpocket ,2381,3436,0,
Terrorbird,2065,28,Attack ,2380,3438,0,
Gnome,6095,1,Talk-to Attack Pickpocket ,2375,3440,0,
Gnome,6094,1,Talk-to Attack Pickpocket ,2381,3451,0,
Butterfly,237,0,,2370,3456,0,
Butterfly,237,0,,2372,3457,0,
Butterfly,236,0,,2379,3473,0,
Butterfly,236,0,,2373,3473,0,
Devin Mendelberg,4297,0,Talk-to ,2372,3480,0,
Gnome troop,4973,1,Talk-to Attack ,2381,3480,0,
Gnome woman,6087,1,Talk-to Attack Pickpocket ,2378,3483,0,
Kathy Corkat,6207,0,Talk-to ,2369,3486,0,
Gnome woman,6086,1,Talk-to Attack Pickpocket ,2377,3487,0,
Gnome woman,6087,1,Talk-to Attack Pickpocket ,2379,3495,0,
Gnome woman,6086,1,Talk-to Attack Pickpocket ,2379,3496,0,
Wild kebbit,1349,0,,2353,3519,0,
Wild kebbit,1349,0,,2346,3523,0,
Ruby harvest,5556,0,Catch ,2340,3524,0,
Chinchompa,2910,1,Attack ,2357,3532,0,
Ruby harvest,5556,0,Catch ,2327,3531,0,
Ruby harvest,5556,0,Catch ,2327,3527,0,
Ferret,1505,0,,2319,3521,0,
Chinchompa,2910,1,Attack ,2317,3538,0,
Wild kebbit,1349,0,,2316,3527,0,
Ferret,1505,0,,2313,3512,0,
Wild kebbit,1349,0,,2310,3525,0,
Ferret,1505,0,,2311,3514,0,
Ferret,1505,0,,2311,3510,0,
Ferret,1505,0,,2308,3516,0,
Chinchompa,2910,1,Attack ,2312,3538,0,
Ferret,1505,0,,2307,3513,0,
Nickolaus,2024,0,Talk-to ,2319,3505,0,
Ferret,1505,0,,2311,3503,0,
Ferret,1505,0,,2317,3506,0,
Ferret,1505,0,,2318,3500,0,
Eagle,5317,0,,2330,3496,0,
Eagle,5317,0,,2321,3486,0,
Chinchompa,2910,1,Attack ,2326,3538,0,
Ruby harvest,5556,0,Catch ,2338,3537,0,
Ruby harvest,5556,0,Catch ,2332,3541,0,
Wild kebbit,1349,0,,2310,3544,0,
Wild kebbit,1349,0,,2307,3538,0,
Wild kebbit,1349,0,,2328,3551,0,
Chinchompa,2910,1,Attack ,2318,3553,0,
Wild kebbit,1349,0,,2330,3554,0,
Ruby harvest,5556,0,Catch ,2331,3545,0,
Wild kebbit,1349,0,,2320,3560,0,
Wild kebbit,1349,0,,2313,3563,0,
Wild kebbit,1349,0,,2339,3540,0,
Wild kebbit,1349,0,,2340,3542,0,
Ruby harvest,5556,0,Catch ,2346,3543,0,
Wild kebbit,1349,0,,2347,3564,0,
Ruby harvest,5556,0,Catch ,2348,3551,0,
Chinchompa,2910,1,Attack ,2349,3541,0,
Ruby harvest,5556,0,Catch ,2354,3548,0,
Chinchompa,2910,1,Attack ,2355,3535,0,
Wild kebbit,1349,0,,2360,3541,0,
Chinchompa,2910,1,Attack ,2361,3563,0,
Wild kebbit,1349,0,,2349,3567,0,
Ruby harvest,5556,0,Catch ,2362,3558,0,
Ruby harvest,5556,0,Catch ,2362,3560,0,
Chinchompa,2910,1,Attack ,2360,3568,0,
Chinchompa,2910,1,Attack ,2367,3567,0,
Dark kebbit,5532,0,Catch ,2364,3580,0,
Dashing kebbit,5533,0,Catch ,2370,3577,0,
Ruby harvest,5556,0,Catch ,2353,3540,0,
Wild kebbit,1349,0,,2363,3539,0,
Chinchompa,2910,1,Attack ,2347,3531,0,
Wild kebbit,1349,0,,2357,3577,0,
Wild kebbit,1349,0,,2359,3579,0,
Ruby harvest,5556,0,Catch ,2336,3585,0,
Copper longtail,5552,0,,2346,3585,0,
Eclectic impling,1640,0,Catch ,2339,3584,0,
Copper longtail,5552,0,,2354,3584,0,
Copper longtail,5552,0,,2361,3582,0,
Copper longtail,5552,0,,2354,3588,0,
Copper longtail,5552,0,,2335,3591,0,
Ruby harvest,5556,0,Catch ,2338,3592,0,
Copper longtail,5552,0,,2364,3591,0,
Chinchompa,2910,1,Attack ,2350,3593,0,
Copper longtail,5552,0,,2352,3594,0,
Chinchompa,2910,1,Attack ,2340,3592,0,
Copper longtail,5552,0,,2344,3595,0,
Chinchompa,2910,1,Attack ,2331,3582,0,
Copper longtail,5552,0,,2343,3598,0,
Ruby harvest,5556,0,Catch ,2327,3594,0,
Ruby harvest,5556,0,Catch ,2327,3604,0,
Chinchompa,2910,1,Attack ,2325,3602,0,
Ruby harvest,5556,0,Catch ,2324,3608,0,
Ruby harvest,5556,0,Catch ,2322,3594,0,
Prickly kebbit,1346,0,,2322,3612,0,
Prickly kebbit,1346,0,,2322,3614,0,
Ruby harvest,5556,0,Catch ,2322,3595,0,
Chinchompa,2910,1,Attack ,2344,3615,0,
Chinchompa,2910,1,Attack ,2321,3598,0,
Ruby harvest,5556,0,Catch ,2321,3611,0,
Prickly kebbit,1346,0,,2319,3595,0,
Prickly kebbit,1346,0,,2318,3594,0,
Chinchompa,2910,1,Attack ,2319,3611,0,
Ruby harvest,5556,0,Catch ,2316,3612,0,
Copper longtail,5552,0,,2314,3589,0,
Ruby harvest,5556,0,Catch ,2314,3608,0,
Chinchompa,2910,1,Attack ,2314,3605,0,
Copper longtail,5552,0,,2312,3594,0,
Copper longtail,5552,0,,2306,3589,0,
Prickly kebbit,1346,0,,2306,3606,0,
Copper longtail,5552,0,,2305,3589,0,
Copper longtail,5552,0,,2304,3604,0,
Prickly kebbit,1346,0,,2304,3607,0,
Copper longtail,5552,0,,2322,3585,0,
Wild kebbit,1349,0,,2312,3579,0,
Wild kebbit,1349,0,,2304,3578,0,
Chinchompa,2910,1,Attack ,2332,3615,0,
Prickly kebbit,1346,0,,2309,3617,0,
Prickly kebbit,1346,0,,2304,3618,0,
Prickly kebbit,1346,0,,2322,3627,0,
Chinchompa,2910,1,Attack ,2331,3627,0,
Prickly kebbit,1346,0,,2324,3628,0,
Prickly kebbit,1346,0,,2335,3633,0,
Prickly kebbit,1346,0,,2330,3634,0,
Prickly kebbit,1346,0,,2335,3634,0,
Prickly kebbit,1346,0,,2329,3634,0,
Prickly kebbit,1346,0,,2341,3641,0,
Chinchompa,2910,1,Attack ,2340,3613,0,
Prickly kebbit,1346,0,,2320,3645,0,
Prickly kebbit,1346,0,,2321,3645,0,
Prickly kebbit,1346,0,,2340,3638,0,
Herman Caranos,4300,0,Talk-to ,2345,3651,0,
Kathy Corkat,4299,0,Talk-to Travel ,2358,3640,0,
Franklin Caranos,4292,0,Talk-to ,2344,3665,0,
Matthias,1341,0,Talk-to ,2374,3605,0,
Dark kebbit,5532,0,Catch ,2385,3603,0,
