Lobster pot,301,1,2608,3397,0,
Beer,1917,1,2521,3379,0,
Beer,1917,1,2517,3378,0,
Barrel,3216,1,2487,3371,0,
Beer,1917,1,2525,3365,0,
Swamp toad,2150,1,2399,3406,0,
Swamp toad,2150,1,2401,3404,0,
Swamp toad,2150,1,2406,3405,0,
Swamp toad,2150,1,2381,3414,0,
Swamp toad,2150,1,2382,3412,0,
Swamp toad,2150,1,2388,3410,0,
Swamp toad,2150,1,2408,3408,0,
Wolf bones,2859,1,2848,3921,0,
Wolf bones,2859,1,2851,3927,0,
Wolf bones,2859,1,2852,3919,0,
Wolf bones,2859,1,2853,3924,0,
Bucket,1925,1,2853,3930,0,
Wolf bones,2859,1,2857,3945,0,
Arctic pine logs,10810,1,2858,3928,0,
Wolf bones,2859,1,2858,3944,0,
Arctic pine logs,10810,1,2860,3923,0,
Raw herring,345,1,2861,3928,0,
Lit candle,33,1,2547,3114,0,
Jug of water,1937,1,2568,3102,0,
Lit candle,33,1,2547,3114,0,
Jug of water,1937,1,2568,3102,0,
Iron med helm,1137,1,2540,3249,0,
Chisel,1755,1,2543,3287,0,
Bones,526,1,2456,3230,0,
Bones,526,1,2456,3234,0,
Bones,526,1,2457,3224,0,
Bones,526,1,2461,3230,0,
Bones,526,1,2466,3226,0,
Bones,526,1,2476,3224,0,
Bones,526,1,2459,3222,0,
Bones,526,1,2470,3217,0,
Bones,526,1,2470,3223,0,
Bones,526,1,2480,3219,0,
Bones,526,1,2484,3221,0,
Bones,526,1,2453,3230,0,
Bones,526,1,2455,3220,0,
Bones,526,1,2455,3220,0,
Bones,526,1,2459,3222,0,
Bones,526,1,2470,3217,0,
Bones,526,1,2470,3223,0,
Bones,526,1,2453,3230,0,
Bones,526,1,2455,3220,0,
Bones,526,1,2456,3230,0,
Bones,526,1,2456,3234,0,
Bones,526,1,2457,3224,0,
Bones,526,1,2459,3222,0,
Bones,526,1,2461,3230,0,
Bones,526,1,2466,3226,0,
Bones,526,1,2470,3217,0,
Bones,526,1,2470,3223,0,
Bones,526,1,2476,3224,0,
Bones,526,1,2455,3220,0,
Bones,526,1,2459,3222,0,
Bones,526,1,2470,3217,0,
Bones,526,1,2470,3223,0,
Bones,526,1,2480,3219,0,
Bones,526,1,2484,3221,0,
Superantipoison(1),185,1,2467,3176,0,
Bones,526,1,2453,3230,0,
Bones,526,1,2455,3220,0,
Glassblowing book,11656,1,2438,3185,0,
Astronomy book,600,1,2438,3187,0,
Bones,526,1,2453,3230,0,
Bones,526,1,2456,3230,0,
Bones,526,1,2457,3224,0,
Bones,526,1,2461,3230,0,
Bones,526,1,2466,3226,0,
Bones,526,1,2476,3224,0,
Bones,526,1,2456,3234,0,
Glassblowing book,11656,1,2438,3185,0,
Astronomy book,600,1,2438,3187,0,
Bones,526,1,2476,3224,0,
Superantipoison(1),185,1,2467,3176,0,
Bones,526,1,2480,3219,0,
Bones,526,1,2484,3221,0,
Bucket,1925,1,2428,3080,0,
Bucket,1925,1,2428,3079,0,
Tinderbox,590,1,2431,3072,0,
Bucket,1925,1,2428,3080,0,
Lit candle,33,1,2547,3114,0,
Jug of water,1937,1,2568,3102,0,
Lit candle,33,1,2547,3114,0,
Jug of water,1937,1,2568,3102,0,
Plank,960,1,2648,3156,0,
Plank,960,1,2651,3155,0,
Lit candle,33,1,2598,3211,0,
Lit candle,33,1,2598,3211,0,
Bucket,1925,1,2616,3255,0,
Slice of cake,1895,1,2691,3218,0,
Slice of cake,1895,1,2691,3218,0,
Slice of cake,1895,1,2691,3203,0,
Plank,960,1,2648,3156,0,
Plank,960,1,2651,3155,0,
Plank,960,1,2648,3156,0,
Plank,960,1,2651,3155,0,
Broken arrow,687,1,2576,3051,0,
Bones,526,1,2577,3029,0,
Rope,954,1,2571,3026,0,
Bones,526,1,2571,3030,0,
Bones,526,1,2571,3036,0,
Broken arrow,687,1,2573,3056,0,
Bones,526,1,2574,3035,0,
Bones,526,1,2545,3031,0,
Bones,526,1,2548,3044,0,
Bones,526,1,2549,3043,0,
Bones,526,1,2551,3042,0,
Bones,526,1,2541,3028,0,
Bones,526,1,2542,3027,0,
Bones,526,1,2552,2984,0,
Bones,526,1,2552,2986,0,
Bones,526,1,2603,2968,0,
Bones,526,1,2577,3029,0,
Bones,526,1,2603,2968,0,
Equa leaves,2128,1,2648,2963,0,
Bones,526,1,2603,2968,0,
Bones,526,1,2603,2968,0,
Bones,526,1,2603,2964,0,
Bones,526,1,2607,2964,0,
Equa leaves,2128,1,2648,2963,0,
Bones,526,1,2601,2959,0,
Equa leaves,2128,1,2639,2952,0,
Equa leaves,2128,1,2649,2956,0,
Tomato,1982,1,2584,2966,0,
Doogle leaves,1573,1,2560,2971,0,
Doogle leaves,1573,1,2562,2973,0,
Doogle leaves,1573,1,2563,2971,0,
Doogle leaves,1573,1,2565,2972,0,
Bones,526,1,2552,2984,0,
Bones,526,1,2552,2986,0,
Bones,526,1,2542,2983,0,
Bones,526,1,2522,2983,0,
Bones,526,1,2512,2982,0,
Bones,526,1,2506,2952,0,
Bones,526,1,2508,2982,0,
Death rune,560,1,2500,2967,0,
Bones,526,1,2496,2954,0,
Bones,526,1,2499,2958,0,
Bones,526,1,2506,2952,0,
Bones,526,1,2522,2983,0,
Rope,954,1,2571,3026,0,
Bones,526,1,2571,3030,0,
Bones,526,1,2571,3036,0,
Bones,526,1,2574,3035,0,
Broken arrow,687,1,2576,3051,0,
Bones,526,1,2577,3029,0,
Death rune,560,1,2500,2967,0,
Bones,526,1,2508,2982,0,
Bones,526,1,2512,2982,0,
Bones,526,1,2522,2983,0,
Bones,526,1,2496,2954,0,
Bones,526,1,2499,2958,0,
Bones,526,1,2506,2952,0,
Bronze sword,1277,1,2483,2929,0,
Bones,526,1,2485,2926,0,
Skull,964,1,2485,2928,0,
Bones,526,1,2489,2922,0,
Bones,526,1,2490,2929,0,
Bones,526,1,2493,2926,0,
Knife,946,1,2523,2914,0,
Knife,946,1,2523,2914,0,
Jangerberries,247,1,2512,3080,0,
Bones,526,1,2513,3085,0,
Bones,526,1,2516,3084,0,
Jangerberries,247,1,2516,3086,0,
Jangerberries,247,1,2517,3082,0,
Lit candle,33,1,2547,3114,0,
Garlic,1550,1,2714,3478,0,
Knife,946,1,2704,3475,0,
Knife,946,1,2704,3475,0,
Garlic,1550,1,2714,3478,0,
Knife,946,1,2704,3475,0,
Garlic,1550,1,2714,3478,0,
Criminal's dagger,1813,1,2746,3578,0,
Scrap paper,11681,1,2746,3580,0,
Pungent pot,1812,1,2747,3579,0,
Address form,11680,1,2739,3581,1,
Criminal's dagger,1813,1,2746,3578,0,
Scrap paper,11681,1,2746,3580,0,
Pungent pot,1812,1,2747,3579,0,
Beer tankard,3803,1,2658,3676,0,
Tankard,3805,1,2659,3676,0,
Keg of beer,3711,1,2660,3676,0,
Beer tankard,3803,1,2658,3676,0,
Tankard,3805,1,2659,3676,0,
Keg of beer,3711,1,2660,3676,0,
Bones,526,1,2675,3719,0,
Knife,946,1,2681,3717,0,
Bucket of milk,1927,1,2685,3683,0,
Iron pickaxe,1267,1,2672,3728,0,
Bronze axe,1351,1,2678,3731,0,
Bones,526,1,2682,3729,0,
Nature rune,561,2,2671,3737,0,
Nature rune,561,2,2672,3738,0,
Sapphire,1607,1,2679,3740,0,
Seaweed,401,1,2693,3727,0,
Seaweed,401,1,2699,3729,0,
Seaweed,401,1,2701,3731,0,
Bucket of milk,1927,1,2685,3683,0,
Beer tankard,3803,1,2658,3676,0,
Tankard,3805,1,2659,3676,0,
Keg of beer,3711,1,2660,3676,0,
Seaweed,401,1,2693,3727,0,
Seaweed,401,1,2693,3727,0,
Iron pickaxe,1267,1,2672,3728,0,
Bronze axe,1351,1,2678,3731,0,
Bones,526,1,2682,3729,0,
Seaweed,401,1,2699,3729,0,
Seaweed,401,1,2701,3731,0,
Seaweed,401,1,2708,3728,0,
Seaweed,401,1,2712,3732,0,
Seaweed,401,1,2714,3733,0,
Seaweed,401,1,2719,3733,0,
Seaweed,401,1,2721,3731,0,
Seaweed,401,1,2725,3731,0,
Nature rune,561,2,2672,3738,0,
Sapphire,1607,1,2679,3740,0,
Seaweed,401,1,2699,3729,0,
Seaweed,401,1,2701,3731,0,
Seaweed,401,1,2708,3728,0,
Seaweed,401,1,2712,3732,0,
Seaweed,401,1,2714,3733,0,
Seaweed,401,1,2719,3733,0,
Seaweed,401,1,2721,3731,0,
Seaweed,401,1,2725,3731,0,
Seaweed,401,1,2699,3729,0,
Seaweed,401,1,2701,3731,0,
Seaweed,401,1,2699,3729,0,
Seaweed,401,1,2701,3731,0,
Seaweed,401,1,2712,3732,0,
Seaweed,401,1,2714,3733,0,
Seaweed,401,1,2719,3733,0,
Seaweed,401,1,2708,3728,0,
Seaweed,401,1,2699,3729,0,
Seaweed,401,1,2701,3731,0,
Grimy marrentill,201,1,2783,10140,0,
Big bones,532,1,2783,10140,0,
Muddy rock,4492,1,2804,3660,0,
Muddy rock,4492,1,2809,3679,0,
Muddy rock,4492,1,2812,3680,0,
Muddy rock,4492,1,2812,3687,0,
Pole,4494,1,2813,3685,0,
Muddy rock,4492,1,2804,3660,0,
Water rune,555,4,3298,3316,0,
Fire rune,554,3,3304,3311,0,
Panning tray,677,1,3369,3378,0,
Bones,526,1,3361,3411,0,
Bones,526,1,3368,3411,0,
Bones,526,1,3369,3412,0,
Bones,526,1,3361,3411,0,
Bones,526,1,3368,3411,0,
Bones,526,1,3369,3412,0,
Bones,526,1,3354,3426,0,
Bones,526,1,3357,3428,0,
Logs,1511,1,3311,3503,0,
Logs,1511,1,3310,3504,0,
Bottle,28804,1,3537,4572,0,
Bottle,28804,1,3540,4569,0,
Bottle,28804,1,3542,4569,0,
Bottle,28804,1,3544,4573,0,
Bottle,28804,1,3547,4568,0,
Lit candle,33,1,2547,3114,0,
Jug of water,1937,1,2568,3102,0,
Egg,1944,1,3226,3301,0,
Egg,1944,1,3229,3299,0,
Egg,1944,1,3231,3301,0,
Egg,1944,1,3233,3300,0,
Bucket,1925,1,3225,3294,0,
Egg,1944,1,3227,3295,0,
Pot,1931,1,3232,3399,0,
Logs,1511,1,3244,3398,0,
Logs,1511,1,3245,3398,0,
Cup of tea,1978,1,3271,3413,0,
Jug,1935,1,3272,3409,0,
Leather body,1129,1,3247,3407,0,
Logs,1511,1,3244,3398,0,
Logs,1511,1,3245,3398,0,
Iron dagger,1203,1,3242,3383,1,
Leather gloves,1059,1,3242,3385,1,
Phoenix crossbow,767,1,3243,3383,1,
Leather boots,1061,1,3244,3386,1,
Phoenix crossbow,767,1,3245,3385,1,
Logs,1511,1,3244,3398,0,
Logs,1511,1,3245,3398,0,
Leather body,1129,1,3247,3407,0,
Cup of tea,1978,1,3271,3413,0,
Jug,1935,1,3272,3409,0,
Pot,1931,1,3232,3399,0,
Logs,1511,1,3244,3398,0,
Logs,1511,1,3245,3398,0,
Leather body,1129,1,3247,3407,0,
Lit candle,33,1,3208,3395,1,
Spade,952,1,3218,3412,1,
Iron dagger,1203,1,3242,3383,1,
Leather gloves,1059,1,3242,3385,1,
Phoenix crossbow,767,1,3243,3383,1,
Leather boots,1061,1,3244,3386,1,
Phoenix crossbow,767,1,3245,3385,1,
Pot,1931,1,3232,3399,0,
Logs,1511,1,3244,3398,0,
Logs,1511,1,3245,3398,0,
Leather body,1129,1,3247,3407,0,
Pot,1931,1,3232,3399,0,
Lit candle,33,1,3208,3395,1,
Spade,952,1,3218,3412,1,
Knife,946,1,3218,3418,1,
Lit candle,33,1,3208,3395,1,
Spade,952,1,3218,3412,1,
Knife,946,1,3218,3418,1,
Pot,1931,1,3232,3399,0,
Chocolate bar,1973,1,3143,3453,0,
Body rune,559,2,3194,3495,0,
Earth rune,557,1,3195,3515,0,
Wooden shield,1171,1,3204,3515,0,
Pie dish,2313,1,3222,3494,0,
Coins,995,3,3228,3504,0,
Coins,995,4,3232,3500,0,
Saw,8794,1,3241,3470,0,
Body rune,559,2,3194,3495,0,
Earth rune,557,1,3195,3515,0,
Saw,8794,1,3241,3470,0,
Bucket,1925,1,3221,3497,1,
Bucket,1925,1,3222,3491,1,
Body rune,559,2,3194,3495,0,
Pie dish,2313,1,3222,3494,0,
Coins,995,4,3232,3500,0,
Saw,8794,1,3241,3470,0,
Knife,946,1,3218,9887,0,
Mind rune,558,1,3224,9910,0,
Body rune,559,1,3226,9910,0,
Coins,995,1,3274,9870,0,
Mind rune,558,1,3224,9910,0,
Coins,995,1,3224,9928,0,
Body rune,559,1,3226,9910,0,
Coins,995,1,3226,9939,0,
Coins,995,1,3227,9936,0,
Coins,995,1,3228,9938,0,
Coins,995,1,3215,9929,0,
Knife,946,1,3218,9887,0,
Rope,954,1,3223,9933,0,
Earth rune,557,6,3185,9888,0,
Coins,995,5,3169,9880,0,
Coins,995,7,3173,9881,0,
Coins,995,1,3173,9897,0,
Bones,526,1,3173,9903,0,
Red spiders' eggs,223,1,3177,9880,0,
Red spiders' eggs,223,1,3179,9881,0,
Iron axe,1349,1,3162,9888,0,
Coins,995,8,3167,9897,0,
Bronze arrow,882,3,3130,9903,0,
Bronze arrow,882,1,3135,9916,0,
Bones,526,1,3138,9880,0,
Bones,526,1,3141,9879,0,
Bones,526,1,3142,9880,0,
Bones,526,1,3143,9878,0,
Bones,526,1,3120,9894,0,
Brass necklace,1009,1,3122,9881,0,
Bones,526,1,3122,9891,0,
Bones,526,1,3141,9879,0,
Bones,526,1,3143,9878,0,
Brass key,983,1,3131,9862,0,
Bronze arrow,882,3,3130,9903,0,
Coins,995,8,3167,9897,0,
Coins,995,1,3173,9897,0,
Bones,526,1,3173,9903,0,
Bones,526,1,3116,9891,0,
Bones,526,1,3119,9894,0,
Bones,526,1,3093,9879,0,
Bones,526,1,3093,9884,0,
Bones,526,1,3098,9886,0,
Bones,526,1,3101,9825,0,
Bones,526,1,3110,9825,0,
Bones,526,1,3107,9823,0,
Bones,526,1,3109,9823,0,
Bones,526,1,3085,9802,0,
Bones,526,1,3087,9800,0,
Bones,526,1,3097,9801,0,
Brass key,983,1,3131,9862,0,
Bones,526,1,3093,9879,0,
Bones,526,1,3141,9879,0,
Bones,526,1,3143,9878,0,
Bones,526,1,3093,9884,0,
Bones,526,1,3098,9886,0,
Bones,526,1,3116,9891,0,
Bones,526,1,3119,9894,0,
Bones,526,1,3120,9894,0,
Brass necklace,1009,1,3122,9881,0,
Bones,526,1,3122,9891,0,
Bones,526,1,3138,9880,0,
Bones,526,1,3142,9880,0,
Bones,526,1,3097,9901,0,
Bronze arrow,882,3,3130,9903,0,
Iron axe,1349,1,3162,9888,0,
Coins,995,8,3167,9897,0,
Bronze arrow,882,3,3130,9903,0,
Coins,995,8,3167,9897,0,
Bronze arrow,882,1,3135,9916,0,
Bones,526,1,3116,9891,0,
Bones,526,1,3119,9894,0,
Bones,526,1,3104,9950,0,
Bones,526,1,3116,9950,0,
Red spiders' eggs,223,1,3117,9951,0,
Red spiders' eggs,223,1,3118,9948,0,
Red spiders' eggs,223,1,3119,9949,0,
Bones,526,1,3110,9952,0,
Bones,526,1,3110,9958,0,
Bones,526,1,3111,9959,0,
Bones,526,1,3112,9956,0,
Red spiders' eggs,223,1,3126,9958,0,
Bones,526,1,3127,9957,0,
Red spiders' eggs,223,1,3128,9956,0,
Red spiders' eggs,223,1,3129,9954,0,
Bones,526,1,3103,9953,0,
Steel arrowtips,41,1,3125,9997,0,
Bones,526,1,3103,9953,0,
Bones,526,1,3110,9952,0,
Bones,526,1,3110,9958,0,
Bones,526,1,3111,9959,0,
Bones,526,1,3112,9956,0,
Red spiders' eggs,223,1,3126,9958,0,
Bones,526,1,3127,9957,0,
Red spiders' eggs,223,1,3128,9956,0,
Red spiders' eggs,223,1,3129,9954,0,
Bones,526,1,3104,9950,0,
Bones,526,1,3116,9950,0,
Red spiders' eggs,223,1,3117,9951,0,
Red spiders' eggs,223,1,3118,9948,0,
Red spiders' eggs,223,1,3119,9949,0,
Bones,526,1,3112,9956,0,
Bones,526,1,3116,9950,0,
Red spiders' eggs,223,1,3117,9951,0,
Red spiders' eggs,223,1,3118,9948,0,
Red spiders' eggs,223,1,3119,9949,0,
Red spiders' eggs,223,1,3126,9958,0,
Bones,526,1,3127,9957,0,
Red spiders' eggs,223,1,3128,9956,0,
Red spiders' eggs,223,1,3129,9954,0,
Bronze arrow,882,1,3135,9916,0,
Bones,526,1,3094,9906,0,
Bronze arrow,882,3,3130,9903,0,
Bones,526,1,3097,9901,0,
Bones,526,1,3098,9886,0,
Bones,526,1,3116,9891,0,
Bones,526,1,3119,9894,0,
Bones,526,1,3120,9894,0,
Brass necklace,1009,1,3122,9881,0,
Bones,526,1,3122,9891,0,
Bones,526,1,3138,9880,0,
Bones,526,1,3142,9880,0,
Coins,995,4,3088,9898,0,
Coins,995,1,3088,9899,0,
Coins,995,1,3091,9899,0,
Bones,526,1,3093,9884,0,
Bones,526,1,3094,9906,0,
Bones,526,1,3093,9879,0,
Bones,526,1,3120,9894,0,
Brass necklace,1009,1,3122,9881,0,
Bones,526,1,3122,9891,0,
Bronze arrow,882,3,3130,9903,0,
Brass key,983,1,3131,9862,0,
Bones,526,1,3138,9880,0,
Bones,526,1,3141,9879,0,
Bones,526,1,3142,9880,0,
Bones,526,1,3143,9878,0,
Coins,995,4,3088,9898,0,
Coins,995,1,3088,9899,0,
Coins,995,1,3091,9899,0,
Bones,526,1,3093,9879,0,
Bones,526,1,3093,9884,0,
Bones,526,1,3094,9906,0,
Cooked meat,2142,1,3077,3441,0,
Beer,1917,1,3077,3443,0,
Beer,1917,1,3080,3441,0,
Cooked meat,2142,1,3080,3443,0,
Leather gloves,1059,1,3097,3486,0,
Iron mace,1420,1,3111,3517,0,
Coins,995,2,3108,3534,0,
Leather gloves,1059,1,3097,3486,0,
Coins,995,2,3108,3534,0,
Iron mace,1420,1,3111,3517,0,
Leather gloves,1059,1,3097,3486,0,
Coins,995,2,3103,3548,0,
Monk's robe top,544,1,3059,3487,1,
Monk's robe,542,1,3059,3488,1,
Cooked meat,2142,1,3077,3441,0,
Beer,1917,1,3077,3443,0,
Bucket,1925,1,2958,3510,0,
Skull,964,1,2977,3529,0,
Skull,964,1,2978,3531,0,
Pie dish,2313,1,2993,9847,0,
Pie dish,2313,1,2993,9847,0,
Coins,995,1,3003,9801,0,
Coins,995,1,3001,9798,0,
Bronze chainbody,1103,1,2985,9817,0,
Pie dish,2313,1,2993,9847,0,
Coins,995,1,3003,9801,0,
Coins,995,1,3001,9798,0,
Coins,995,1,3001,9798,0,
Coins,995,1,3003,9801,0,
Bronze med helm,1139,1,3077,9778,0,
Jangerberries,247,1,2512,3080,0,
Bones,526,1,2513,3085,0,
Bones,526,1,2516,3084,0,
Jangerberries,247,1,2516,3086,0,
Jangerberries,247,1,2517,3082,0,
Lit candle,33,1,2547,3114,0,
Cabbage,1965,1,3285,3175,0,
Jug of water,1937,1,3302,3170,0,
Leather boots,1061,1,3302,3190,0,
Bucket,1925,1,3307,3195,0,
Coins,995,2,3347,3231,0,
Coins,995,1,3338,3234,0,
Coins,995,2,3347,3231,0,
Coins,995,1,3338,3234,0,
Coins,995,2,3347,3231,0,
Cheese,1985,1,3390,3268,0,
Coins,995,1,3338,3234,0,
Coins,995,2,3347,3231,0,
Bucket,1925,1,3307,3195,0,
Leather boots,1061,1,3302,3190,0,
Cabbage,1965,1,3285,3175,0,
Jug of water,1937,1,3302,3170,0,
Bucket,1925,1,3307,3195,0,
Body rune,559,1,3290,3191,1,
Cabbage,1965,1,3285,3175,0,
Jug of water,1937,1,3302,3170,0,
Leather boots,1061,1,3302,3190,0,
Bucket,1925,1,3307,3195,0,
Bronze mace,1422,1,3320,3137,0,
Jug of water,1937,1,3302,3170,0,
Leather boots,1061,1,3302,3190,0,
Hammer,2347,1,3350,3162,0,
Pickled brain,4199,1,3492,3474,0,
Pickled brain,4199,1,3492,3474,0,
Lit candle,33,1,2547,3114,0,
Jug of water,1937,1,2568,3102,0,
Smelly journal,20798,1,1691,3939,0,
Chisel,1755,1,1764,3863,0,
Facemask,4164,1,1617,3680,2,
Beer,1917,1,1773,3683,0,
Beer,1917,1,1775,3679,0,
Beer,1917,1,1775,3686,0,
Shears,1735,1,1776,3654,0,
Seaweed,401,1,1788,3695,0,
Seaweed,401,1,1789,3687,0,
Seaweed,401,1,1789,3692,0,
Seaweed,401,1,1790,3703,0,
Seaweed,401,1,1791,3678,0,
Beer,1917,1,1773,3683,0,
Beer,1917,1,1775,3686,0,
Seaweed,401,1,1789,3687,0,
Big fishing net,305,1,1755,3803,0,
Seaweed,401,1,1788,3695,0,
Seaweed,401,1,1789,3692,0,
Seaweed,401,1,1790,3703,0,
Seaweed,401,1,1789,3687,0,
Seaweed,401,1,1791,3678,0,
Beer,1917,1,1773,3683,0,
Beer,1917,1,1775,3679,0,
Beer,1917,1,1775,3686,0,
Shears,1735,1,1776,3654,0,
Jug of water,1937,1,1794,3611,0,
Papyrus,970,1,1794,3612,0,
Candle,36,1,1794,3613,0,
Grain,1947,1,1773,3602,0,
Grain,1947,1,1773,3605,0,
Grain,1947,1,1774,3601,0,
Grain,1947,1,1775,3604,0,
Pot,1931,1,1766,3589,0,
Vial,229,1,1767,3589,0,
Bowl,1923,1,1768,3589,0,
Bucket of sand,1783,1,1804,3628,0,
Seaweed,401,1,1818,3602,0,
Seaweed,401,1,1821,3589,0,
Seaweed,401,1,1826,3593,0,
Seaweed,401,1,1829,3600,0,
Seaweed,401,1,1831,3621,0,
Seaweed,401,1,1840,3614,0,
Seaweed,401,1,1841,3599,0,
Seaweed,401,1,1844,3587,0,
Seaweed,401,1,1851,3574,0,
Seaweed,401,1,1853,3570,0,
Seaweed,401,1,1853,3580,0,
Seaweed,401,1,1831,3621,0,
Seaweed,401,1,1841,3620,0,
Bucket of sand,1783,1,1804,3628,0,
Seaweed,401,1,1833,3633,0,
Snape grass,231,1,1835,3638,0,
Snape grass,231,1,1836,3638,0,
Snape grass,231,1,1835,3640,0,
Snape grass,231,1,1836,3643,0,
Snape grass,231,1,1837,3642,0,
Snape grass,231,1,1838,3644,0,
Snape grass,231,1,1840,3644,0,
Snape grass,231,1,1840,3645,0,
Snape grass,231,1,1842,3644,0,
Snape grass,231,1,1843,3643,0,
Seaweed,401,1,1818,3602,0,
Seaweed,401,1,1829,3600,0,
Seaweed,401,1,1826,3593,0,
Seaweed,401,1,1841,3599,0,
Seaweed,401,1,1821,3589,0,
Seaweed,401,1,1844,3587,0,
Seaweed,401,1,1851,3574,0,
Seaweed,401,1,1853,3570,0,
Seaweed,401,1,1853,3580,0,
Seaweed,401,1,1858,3566,0,
Seaweed,401,1,1860,3564,0,
Seaweed,401,1,1864,3565,0,
Seaweed,401,1,1851,3545,0,
Seaweed,401,1,1853,3544,0,
Seaweed,401,1,1875,3562,0,
Seaweed,401,1,1875,3564,0,
Seaweed,401,1,1876,3545,0,
Seaweed,401,1,1877,3561,0,
Seaweed,401,1,1878,3547,0,
Seaweed,401,1,1881,3548,0,
Seaweed,401,1,1845,3534,0,
Seaweed,401,1,1845,3521,0,
Seaweed,401,1,1845,3521,0,
Seaweed,401,1,1846,3466,0,
Seaweed,401,1,1848,3469,0,
Seaweed,401,1,1854,3467,0,
Seaweed,401,1,1842,3452,0,
Seaweed,401,1,1843,3454,0,
Seaweed,401,1,1846,3456,0,
Seaweed,401,1,1850,3462,0,
Seaweed,401,1,1820,3448,0,
Seaweed,401,1,1823,3448,0,
Seaweed,401,1,1816,3446,0,
Seaweed,401,1,1810,3438,0,
Seaweed,401,1,1812,3439,0,
Seaweed,401,1,1814,3438,0,
Seaweed,401,1,1800,3449,0,
Seaweed,401,1,1800,3457,0,
Seaweed,401,1,1801,3453,0,
Seaweed,401,1,1784,3457,0,
Seaweed,401,1,1789,3460,0,
Seaweed,401,1,1798,3460,0,
Seaweed,401,1,1779,3459,0,
Seaweed,401,1,1773,3459,0,
Holy mould,1599,1,1746,3489,0,
Seaweed,401,1,1749,3463,0,
Seaweed,401,1,1739,3467,0,
Seaweed,401,1,1731,3461,0,
Bronze pickaxe,1265,1,1773,3509,0,
Hammer,2347,1,1778,3507,0,
Seaweed,401,1,1688,3459,0,
Seaweed,401,1,1689,3459,0,
Seaweed,401,1,1690,3458,0,
Seaweed,401,1,1686,3459,0,
Seaweed,401,1,1687,3459,0,
Seaweed,401,1,1731,3461,0,
Seaweed,401,1,1739,3467,0,
Bucket,1925,1,1705,3530,0,
Holy mould,1599,1,1746,3489,0,
Spade,952,1,1657,3569,0,
Shears,1735,1,1653,3571,0,
Empty cup,1980,1,1643,3625,0,
Beer glass,1919,1,1643,3628,0,
Empty cup,1980,1,1643,3625,0,
Beer glass,1919,1,1643,3628,0,
Shears,1735,1,1653,3571,0,
Spade,952,1,1657,3569,0,
Shears,1735,1,1653,3571,0,
Spade,952,1,1657,3569,0,
Empty cup,1980,1,1643,3625,0,
Beer glass,1919,1,1643,3628,0,
Empty cup,1980,1,1643,3625,0,
Beer glass,1919,1,1643,3628,0,
Bowl of water,1921,1,1639,3572,0,
Shears,1735,1,1653,3571,0,
Spade,952,1,1657,3569,0,
Empty cup,1980,1,1643,3625,0,
Beer glass,1919,1,1643,3628,0,
Bowl of water,1921,1,1639,3572,0,
Shears,1735,1,1653,3571,0,
Spade,952,1,1657,3569,0,
Triangle sandwich,6962,1,1620,3501,0,
Cup of tea,1978,1,1621,3501,0,
Crossbow,837,1,1512,3423,0,
Bones,526,1,1497,3425,0,
Lit candle,33,1,1500,3431,0,
